"positive_count","negative_count","label"
3547,1973,"tcx_control"
5011,2476,"tcx_control"
2917,1673,"tcx_control"
3408,1982,"tcx_control"
2935,1767,"tcx_control"
3696,2107,"tcx_control"
3959,1936,"tcx_control"
3942,2074,"tcx_control"
2944,1440,"tcx_control"
4562,2603,"tcx_control"
2864,1392,"tcx_control"
2683,1540,"tcx_control"
3610,1895,"tcx_control"
3536,1816,"tcx_control"
4963,3011,"tcx_control"
2609,1560,"tcx_control"
3357,1738,"tcx_control"
3464,1538,"tcx_control"
3206,1770,"tcx_control"
3694,2263,"tcx_control"
3791,2121,"tcx_control"
2845,1348,"tcx_control"
3602,2014,"tcx_control"
2634,1664,"tcx_control"
4066,2445,"tcx_control"
3562,2073,"tcx_control"
2698,1309,"tcx_control"
3177,1517,"tcx_control"
2652,1570,"tcx_control"
3849,2375,"tcx_control"
3238,2161,"tcx_control"
3715,1902,"tcx_control"
3775,1954,"tcx_control"
2982,1506,"tcx_control"
2941,1672,"tcx_control"
4385,2134,"tcx_control"
3877,2197,"tcx_control"
3413,1947,"tcx_control"
3271,1814,"tcx_control"
3811,2201,"tcx_control"
3702,2536,"tcx_control"
3370,2108,"tcx_control"
3912,1885,"tcx_control"
3101,1771,"tcx_control"
3632,2139,"tcx_control"
3081,1772,"tcx_control"
4107,2411,"tcx_control"
3740,2471,"tcx_control"
3536,2157,"tcx_control"
2562,1463,"tcx_control"
3160,1787,"tcx_control"
3519,2517,"tcx_control"
2394,1515,"tcx_control"
3269,2128,"tcx_control"
4114,2096,"tcx_control"
2553,1523,"tcx_control"
4334,2574,"tcx_control"
2936,1471,"tcx_control"
4843,3005,"tcx_control"
3862,2088,"tcx_control"
2616,1225,"tcx_control"
2844,1678,"tcx_control"
3700,2196,"tcx_control"
2942,1776,"tcx_control"
3294,1975,"tcx_control"
3655,2032,"tcx_control"
4280,2782,"tcx_control"
3841,2147,"tcx_control"
3477,1679,"tcx_control"
3427,1851,"tcx_control"
3199,1818,"tcx_control"
3318,1776,"tcx_control"
2529,1695,"tcx_control"
3921,2192,"tcx_control"
2266,1065,"tcx_control"
3033,1997,"tcx_control"
3447,2295,"tcx_control"
3888,2050,"tcx_control"
2843,1611,"tcx_control"
3032,1428,"tcx_control"
2811,1686,"tcx_control"
3040,1326,"tcx_control"
2886,1709,"tcx_control"
3321,1730,"tcx_control"
3717,2137,"tcx_control"
4075,2536,"tcx_control"
2967,1537,"tcx_control"
4570,2525,"tcx_control"
3042,1907,"tcx_control"
3408,1445,"tcx_control"
3812,1852,"tcx_control"
4162,2493,"tcx_control"
3795,2312,"tcx_control"
2869,1437,"tcx_control"
3517,1970,"tcx_control"
2740,1376,"tcx_control"
2243,1316,"tcx_control"
3010,1741,"tcx_control"
3558,1987,"tcx_control"
3200,1864,"tcx_control"
4255,2280,"tcx_control"
2796,1809,"tcx_control"
3081,1550,"tcx_control"
3797,2179,"tcx_control"
3660,2000,"tcx_control"
3444,1794,"tcx_control"
4126,2143,"tcx_control"
3204,1737,"tcx_control"
3150,1502,"tcx_control"
3231,1798,"tcx_control"
3085,1671,"tcx_control"
2868,1328,"tcx_control"
2607,1580,"tcx_control"
3127,1669,"tcx_control"
3343,1581,"tcx_control"
4228,2144,"tcx_control"
3466,1958,"tcx_control"
2578,1605,"tcx_control"
3529,1968,"tcx_control"
3409,2091,"tcx_control"
3479,1726,"tcx_control"
3645,1893,"tcx_control"
3724,2088,"tcx_control"
3254,1925,"tcx_control"
3693,2052,"tcx_control"
2698,1618,"tcx_control"
3338,1949,"tcx_control"
2947,1769,"tcx_control"
2742,1473,"tcx_control"
3531,1974,"tcx_control"
3112,1635,"tcx_control"
2535,1380,"tcx_control"
4534,2496,"tcx_control"
2934,1613,"tcx_control"
3067,2070,"tcx_control"
3560,2032,"tcx_control"
3113,1833,"tcx_control"
3618,2028,"tcx_control"
3039,1805,"tcx_control"
3846,2203,"tcx_control"
4089,2576,"tcx_control"
3367,1867,"tcx_control"
3492,1829,"tcx_control"
3007,1646,"tcx_control"
4287,2502,"tcx_control"
4242,2605,"tcx_control"
2765,1530,"tcx_control"
3698,2021,"tcx_control"
3066,1676,"tcx_control"
3600,2289,"tcx_control"
5352,3282,"tcx_control"
3541,1937,"tcx_control"
2842,1786,"tcx_control"
2919,1415,"tcx_control"
3158,1580,"tcx_control"
3761,1862,"tcx_control"
3790,1889,"tcx_control"
2400,1031,"tcx_control"
2913,1753,"tcx_control"
3994,2163,"tcx_control"
3324,1565,"tcx_control"
2622,1878,"tcx_control"
4131,2470,"tcx_control"
2723,1653,"tcx_control"
2908,1504,"tcx_control"
3156,1939,"tcx_control"
3194,1622,"tcx_control"
3231,1730,"tcx_control"
3040,2115,"tcx_control"
4304,2439,"tcx_control"
3621,1786,"tcx_control"
3103,1674,"tcx_control"
3620,1639,"tcx_control"
3328,1543,"tcx_control"
3015,1614,"tcx_control"
4758,2256,"tcx_control"
3332,1762,"tcx_control"
4121,2641,"tcx_control"
3701,2435,"tcx_control"
2681,1515,"tcx_control"
4008,2813,"tcx_control"
3133,1620,"tcx_control"
4771,2599,"tcx_control"
3351,1667,"tcx_control"
3599,1992,"tcx_control"
2771,1654,"tcx_control"
3603,1899,"tcx_control"
3427,1839,"tcx_control"
4226,2351,"tcx_control"
4037,2072,"tcx_control"
3778,2168,"tcx_control"
2945,1546,"tcx_control"
2547,1539,"tcx_control"
3658,2219,"tcx_control"
2606,1502,"tcx_control"
3904,2216,"tcx_control"
2599,1362,"tcx_control"
4217,2167,"tcx_control"
2534,1407,"tcx_control"
4195,2175,"tcx_control"
3799,2183,"tcx_control"
4130,2294,"tcx_control"
3163,1815,"tcx_control"
3817,2054,"tcx_control"
3107,1636,"tcx_control"
2731,1656,"tcx_control"
3338,1648,"tcx_control"
3216,1904,"tcx_control"
3195,1758,"tcx_control"
3635,2241,"tcx_control"
2511,1761,"tcx_control"
3391,1976,"tcx_control"
3777,2079,"tcx_control"
4540,2665,"tcx_control"
3564,2026,"tcx_control"
3059,1961,"tcx_control"
3274,1658,"tcx_control"
3323,1726,"tcx_control"
4157,1842,"tcx_control"
3167,1476,"tcx_control"
3152,1738,"tcx_control"
2927,1829,"tcx_control"
3841,2136,"tcx_control"
3395,2042,"tcx_control"
3318,2137,"tcx_control"
3489,1938,"tcx_control"
2672,1358,"tcx_control"
2600,1442,"tcx_control"
2933,1457,"tcx_control"
2616,1450,"tcx_control"
3318,1642,"tcx_control"
3568,1817,"tcx_control"
2921,1632,"tcx_control"
3436,1721,"tcx_control"
2884,1676,"tcx_control"
3775,2295,"tcx_control"
4005,2306,"tcx_control"
3523,2168,"tcx_control"
3414,2015,"tcx_control"
2587,1593,"tcx_control"
2742,1635,"tcx_control"
3474,2020,"tcx_control"
3278,1960,"tcx_control"
4095,2210,"tcx_control"
3903,2514,"tcx_control"
2908,1491,"tcx_control"
4132,2205,"tcx_control"
3083,1488,"tcx_control"
4246,2568,"tcx_control"
3753,2037,"tcx_control"
3405,1783,"tcx_control"
3172,1584,"tcx_control"
3470,2155,"tcx_control"
3489,2038,"tcx_control"
2074,1355,"tcx_control"
3526,1798,"tcx_control"
4378,2210,"tcx_control"
3701,1818,"tcx_control"
3418,2204,"tcx_control"
2932,1738,"tcx_control"
4501,2769,"tcx_control"
3690,1875,"tcx_control"
3657,2407,"tcx_control"
4078,1900,"tcx_control"
4268,2284,"tcx_control"
2901,1493,"tcx_control"
3309,1681,"tcx_control"
3476,2090,"tcx_control"
3619,2060,"tcx_control"
3704,2024,"tcx_control"
3276,2198,"tcx_control"
2534,1443,"tcx_control"
3736,1999,"tcx_control"
2510,1153,"tcx_control"
3244,2070,"tcx_control"
3158,1537,"tcx_control"
3874,2227,"tcx_control"
4202,2532,"tcx_control"
3108,1684,"tcx_control"
1761,1234,"tcx_control"
4260,2329,"tcx_control"
3088,1703,"tcx_control"
3444,1961,"tcx_control"
2768,1193,"tcx_control"
4056,2334,"tcx_control"
2767,1476,"tcx_control"
4236,2571,"tcx_control"
2354,1392,"tcx_control"
3107,1920,"tcx_control"
3406,1737,"tcx_control"
3160,2002,"tcx_control"
2650,1215,"tcx_control"
2836,1649,"tcx_control"
3705,2411,"tcx_control"
3225,1701,"tcx_control"
3976,2313,"tcx_control"
2520,1311,"tcx_control"
2950,1619,"tcx_control"
3804,1954,"tcx_control"
2713,1156,"tcx_control"
2889,1472,"tcx_control"
2494,1527,"tcx_control"
2834,1451,"tcx_control"
4409,2849,"tcx_control"
2766,1728,"tcx_control"
3623,1781,"tcx_control"
3583,1962,"tcx_control"
2915,1560,"tcx_control"
3457,1685,"tcx_control"
3434,1975,"tcx_control"
3401,1587,"tcx_control"
2839,1404,"tcx_control"
1977,1182,"tcx_control"
3381,1829,"tcx_control"
3360,1855,"tcx_control"
2548,1374,"tcx_control"
3893,2355,"tcx_control"
3286,2055,"tcx_control"
2696,1259,"tcx_control"
3114,1744,"tcx_control"
2870,1585,"tcx_control"
3622,1763,"tcx_control"
3461,2254,"tcx_control"
2917,1561,"tcx_control"
2507,1201,"tcx_control"
3768,1948,"tcx_control"
3041,1593,"tcx_control"
3668,2099,"tcx_control"
3070,1656,"tcx_control"
2738,1444,"tcx_control"
3293,1745,"tcx_control"
4107,2346,"tcx_control"
2006,1234,"tcx_control"
2667,1508,"tcx_control"
3233,1725,"tcx_control"
3327,1951,"tcx_control"
2876,1421,"tcx_control"
2549,1459,"tcx_control"
2103,1215,"tcx_control"
3652,1861,"tcx_control"
3307,1949,"tcx_control"
3788,2502,"tcx_control"
2349,1456,"tcx_control"
3863,1929,"tcx_control"
3022,1646,"tcx_control"
3287,1679,"tcx_control"
4246,2511,"tcx_control"
3471,2185,"tcx_control"
3115,1769,"tcx_control"
3304,1849,"tcx_control"
4140,2626,"tcx_control"
2615,1936,"tcx_control"
3920,2046,"tcx_control"
2040,912,"tcx_control"
2738,1322,"tcx_control"
2697,1190,"tcx_control"
4065,2296,"tcx_control"
3829,2125,"tcx_control"
14234,1323,"mm_cluster1"
11672,1687,"mm_cluster1"
9235,1149,"mm_cluster1"
6194,1246,"mm_cluster1"
7939,1773,"mm_cluster1"
6801,725,"mm_cluster1"
6653,562,"mm_cluster1"
8070,852,"mm_cluster1"
5031,1255,"mm_cluster1"
7051,763,"mm_cluster1"
10666,2656,"mm_cluster1"
3276,879,"mm_cluster1"
11761,1119,"mm_cluster1"
11317,1971,"mm_cluster1"
4200,590,"mm_cluster1"
8108,466,"mm_cluster1"
4950,1273,"mm_cluster1"
11664,1643,"mm_cluster1"
9118,1039,"mm_cluster1"
10377,1459,"mm_cluster1"
2702,1477,"mm_cluster1"
3916,538,"mm_cluster1"
10533,1395,"mm_cluster1"
4036,391,"mm_cluster1"
8316,624,"mm_cluster1"
8576,1077,"mm_cluster1"
10863,605,"mm_cluster1"
7226,812,"mm_cluster1"
11391,1347,"mm_cluster1"
9621,1889,"mm_cluster1"
7796,620,"mm_cluster1"
9540,2102,"mm_cluster1"
9003,1459,"mm_cluster1"
5974,368,"mm_cluster1"
11542,2002,"mm_cluster1"
9608,872,"mm_cluster1"
14920,2284,"mm_cluster1"
10134,2100,"mm_cluster1"
9807,4119,"mm_cluster1"
11082,2810,"mm_cluster1"
9949,991,"mm_cluster1"
7817,909,"mm_cluster1"
9241,1428,"mm_cluster1"
3159,557,"mm_cluster1"
7339,1423,"mm_cluster1"
9636,1485,"mm_cluster1"
7755,1554,"mm_cluster1"
6148,1031,"mm_cluster1"
10844,2146,"mm_cluster1"
5332,804,"mm_cluster1"
4957,560,"mm_cluster1"
9561,732,"mm_cluster1"
6699,1123,"mm_cluster1"
12769,1167,"mm_cluster1"
5585,860,"mm_cluster1"
6742,739,"mm_cluster1"
11616,1482,"mm_cluster1"
10166,997,"mm_cluster1"
11521,663,"mm_cluster1"
11192,570,"mm_cluster1"
10702,1007,"mm_cluster1"
5570,355,"mm_cluster1"
5386,1722,"mm_cluster1"
15604,1918,"mm_cluster1"
6982,344,"mm_cluster1"
6206,2487,"mm_cluster1"
6670,472,"mm_cluster1"
7537,1391,"mm_cluster1"
5888,1836,"mm_cluster1"
7909,631,"mm_cluster1"
7695,888,"mm_cluster1"
11737,1445,"mm_cluster1"
10811,1003,"mm_cluster1"
8925,1569,"mm_cluster1"
6225,1738,"mm_cluster1"
10229,1061,"mm_cluster1"
11207,1138,"mm_cluster1"
8121,855,"mm_cluster1"
6026,1699,"mm_cluster1"
8435,1233,"mm_cluster1"
10743,1483,"mm_cluster1"
9493,3173,"mm_cluster1"
13523,1701,"mm_cluster1"
13354,3104,"mm_cluster1"
10802,933,"mm_cluster1"
4864,2495,"mm_cluster1"
9319,877,"mm_cluster1"
5982,1201,"mm_cluster1"
12593,1706,"mm_cluster1"
11657,621,"mm_cluster1"
13012,876,"mm_cluster1"
4755,390,"mm_cluster1"
9546,849,"mm_cluster1"
8438,1343,"mm_cluster1"
8241,1543,"mm_cluster1"
7776,2345,"mm_cluster1"
8694,1672,"mm_cluster1"
11731,480,"mm_cluster1"
8521,910,"mm_cluster1"
7903,864,"mm_cluster1"
7988,1657,"mm_cluster1"
8832,1388,"mm_cluster1"
5274,623,"mm_cluster1"
7437,749,"mm_cluster1"
12931,2085,"mm_cluster1"
14253,437,"mm_cluster1"
8549,2052,"mm_cluster1"
10912,433,"mm_cluster1"
11494,1607,"mm_cluster1"
6664,1353,"mm_cluster1"
5927,1329,"mm_cluster1"
7481,338,"mm_cluster1"
4724,1179,"mm_cluster1"
4445,497,"mm_cluster1"
6756,611,"mm_cluster1"
6482,880,"mm_cluster1"
10336,1281,"mm_cluster1"
6193,810,"mm_cluster1"
4028,407,"mm_cluster1"
10660,841,"mm_cluster1"
12943,775,"mm_cluster1"
17743,1612,"mm_cluster1"
8530,1497,"mm_cluster1"
6580,568,"mm_cluster1"
5975,928,"mm_cluster1"
6770,1072,"mm_cluster1"
5727,830,"mm_cluster1"
7661,1767,"mm_cluster1"
3274,868,"mm_cluster1"
3411,1193,"mm_cluster1"
8214,817,"mm_cluster1"
10115,1158,"mm_cluster1"
10322,2329,"mm_cluster1"
7698,1574,"mm_cluster1"
14378,1963,"mm_cluster1"
7130,1927,"mm_cluster1"
13091,2113,"mm_cluster1"
11543,1711,"mm_cluster1"
4658,1176,"mm_cluster1"
6524,1736,"mm_cluster1"
6930,1001,"mm_cluster1"
9073,1017,"mm_cluster1"
7891,1906,"mm_cluster1"
9709,1090,"mm_cluster1"
3650,645,"mm_cluster1"
4413,1931,"mm_cluster1"
3843,703,"mm_cluster1"
6870,1280,"mm_cluster1"
7744,1477,"mm_cluster1"
5347,1060,"mm_cluster1"
9825,841,"mm_cluster1"
9069,1321,"mm_cluster1"
7880,945,"mm_cluster1"
6394,2177,"mm_cluster1"
4545,246,"mm_cluster1"
5677,1148,"mm_cluster1"
8870,918,"mm_cluster1"
7643,1123,"mm_cluster1"
12504,465,"mm_cluster1"
8041,1321,"mm_cluster1"
5027,1401,"mm_cluster1"
15383,2513,"mm_cluster1"
10158,638,"mm_cluster1"
4071,514,"mm_cluster1"
14319,1735,"mm_cluster1"
10662,1086,"mm_cluster1"
11538,1534,"mm_cluster1"
12736,3363,"mm_cluster1"
9212,2064,"mm_cluster1"
8798,1265,"mm_cluster1"
12123,906,"mm_cluster1"
18101,1724,"mm_cluster1"
13083,2352,"mm_cluster1"
5578,694,"mm_cluster1"
7214,676,"mm_cluster1"
6545,877,"mm_cluster1"
7671,3058,"mm_cluster1"
11281,1502,"mm_cluster1"
12027,1621,"mm_cluster1"
9083,1160,"mm_cluster1"
6150,690,"mm_cluster1"
9603,2108,"mm_cluster1"
4941,353,"mm_cluster1"
5094,2128,"mm_cluster1"
7641,1661,"mm_cluster1"
4677,439,"mm_cluster1"
9659,2065,"mm_cluster1"
9253,1517,"mm_cluster1"
8823,925,"mm_cluster1"
8921,1021,"mm_cluster1"
15765,1699,"mm_cluster1"
20331,1253,"mm_cluster1"
4848,1741,"mm_cluster1"
10555,2347,"mm_cluster1"
5599,593,"mm_cluster1"
8726,942,"mm_cluster1"
16102,1945,"mm_cluster1"
5897,886,"mm_cluster1"
7584,1171,"mm_cluster1"
5584,762,"mm_cluster1"
7866,693,"mm_cluster1"
3527,1036,"mm_cluster1"
6944,672,"mm_cluster1"
9603,1254,"mm_cluster1"
9372,1285,"mm_cluster1"
10751,1911,"mm_cluster1"
10925,995,"mm_cluster1"
16347,2383,"mm_cluster1"
7191,712,"mm_cluster1"
4022,450,"mm_cluster1"
7708,525,"mm_cluster1"
8160,1836,"mm_cluster1"
10453,717,"mm_cluster1"
11718,707,"mm_cluster1"
1588,642,"mm_cluster1"
7887,1412,"mm_cluster1"
6694,352,"mm_cluster1"
11274,2393,"mm_cluster1"
9546,1993,"mm_cluster1"
6771,1885,"mm_cluster1"
5733,1784,"mm_cluster1"
5948,1173,"mm_cluster1"
5723,420,"mm_cluster1"
4084,399,"mm_cluster1"
1724,293,"mm_cluster1"
11764,1077,"mm_cluster1"
6456,884,"mm_cluster1"
8210,593,"mm_cluster1"
8859,2118,"mm_cluster1"
7552,586,"mm_cluster1"
6852,1401,"mm_cluster1"
1814,178,"mm_cluster1"
8522,2342,"mm_cluster1"
7504,1435,"mm_cluster1"
7941,576,"mm_cluster1"
3379,516,"mm_cluster1"
9611,645,"mm_cluster1"
10041,2065,"mm_cluster1"
14115,1439,"mm_cluster1"
7831,496,"mm_cluster1"
11004,1071,"mm_cluster1"
5070,592,"mm_cluster1"
8214,1373,"mm_cluster1"
9184,1207,"mm_cluster1"
7600,2022,"mm_cluster1"
6378,839,"mm_cluster1"
6441,1122,"mm_cluster1"
12950,1924,"mm_cluster1"
12558,2132,"mm_cluster1"
7977,932,"mm_cluster1"
10410,1208,"mm_cluster1"
8841,1862,"mm_cluster1"
10375,1229,"mm_cluster1"
10718,1522,"mm_cluster1"
9673,438,"mm_cluster1"
14750,2118,"mm_cluster1"
5083,1058,"mm_cluster1"
7832,856,"mm_cluster1"
8950,535,"mm_cluster1"
7738,1603,"mm_cluster1"
10476,2052,"mm_cluster1"
11032,1435,"mm_cluster1"
11436,1175,"mm_cluster1"
9797,494,"mm_cluster1"
8281,1416,"mm_cluster1"
7021,352,"mm_cluster1"
10957,1258,"mm_cluster1"
11721,1317,"mm_cluster1"
5684,438,"mm_cluster1"
6079,2090,"mm_cluster1"
10370,2391,"mm_cluster1"
3942,385,"mm_cluster1"
5138,612,"mm_cluster1"
5293,817,"mm_cluster1"
12154,1760,"mm_cluster1"
7463,858,"mm_cluster1"
10496,816,"mm_cluster1"
11220,963,"mm_cluster1"
8340,1014,"mm_cluster1"
7073,1609,"mm_cluster1"
6967,375,"mm_cluster1"
10089,1493,"mm_cluster1"
9416,2237,"mm_cluster1"
8831,343,"mm_cluster1"
11179,1092,"mm_cluster1"
8625,488,"mm_cluster1"
3421,425,"mm_cluster1"
10662,1126,"mm_cluster1"
8289,1506,"mm_cluster1"
9848,2234,"mm_cluster1"
5225,1602,"mm_cluster1"
13504,2692,"mm_cluster1"
6641,978,"mm_cluster1"
7812,1128,"mm_cluster1"
7941,1252,"mm_cluster1"
12900,1856,"mm_cluster1"
8483,2048,"mm_cluster1"
10168,1828,"mm_cluster1"
7799,1937,"mm_cluster1"
9200,493,"mm_cluster1"
5710,974,"mm_cluster1"
7643,502,"mm_cluster1"
2676,761,"mm_cluster1"
10357,1063,"mm_cluster1"
8979,1341,"mm_cluster1"
5997,1024,"mm_cluster1"
13390,461,"mm_cluster1"
6689,1067,"mm_cluster1"
11950,1149,"mm_cluster1"
4684,886,"mm_cluster1"
8674,525,"mm_cluster1"
11929,769,"mm_cluster1"
4557,1129,"mm_cluster1"
6756,1178,"mm_cluster1"
11987,368,"mm_cluster1"
6219,1205,"mm_cluster1"
5619,452,"mm_cluster1"
6615,933,"mm_cluster1"
2747,427,"mm_cluster1"
9493,2534,"mm_cluster1"
7761,652,"mm_cluster1"
8071,2371,"mm_cluster1"
10552,1134,"mm_cluster1"
5570,702,"mm_cluster1"
8722,2468,"mm_cluster1"
15175,3349,"mm_cluster1"
12809,1381,"mm_cluster1"
4160,460,"mm_cluster1"
13606,1156,"mm_cluster1"
9129,743,"mm_cluster1"
5311,847,"mm_cluster1"
6090,2005,"mm_cluster1"
6569,944,"mm_cluster1"
4698,691,"mm_cluster1"
8630,2013,"mm_cluster1"
3409,498,"mm_cluster1"
3793,261,"mm_cluster1"
7265,1582,"mm_cluster1"
12666,1225,"mm_cluster1"
6418,1265,"mm_cluster1"
4996,1001,"mm_cluster1"
7365,1296,"mm_cluster1"
7123,1240,"mm_cluster1"
6874,945,"mm_cluster1"
6715,1061,"mm_cluster1"
4991,999,"mm_cluster1"
8952,1156,"mm_cluster1"
12018,1483,"mm_cluster1"
14099,2164,"mm_cluster1"
4531,2054,"mm_cluster1"
10250,1864,"mm_cluster1"
10062,2024,"mm_cluster1"
8989,498,"mm_cluster1"
6447,951,"mm_cluster1"
7169,561,"mm_cluster1"
5503,2017,"mm_cluster1"
10188,1629,"mm_cluster1"
11457,717,"mm_cluster1"
5614,968,"mm_cluster1"
5444,414,"mm_cluster1"
13747,1156,"mm_cluster1"
7235,1445,"mm_cluster1"
9535,792,"mm_cluster1"
4614,1143,"mm_cluster1"
12862,1027,"mm_cluster1"
14987,1847,"mm_cluster1"
8335,1506,"mm_cluster1"
7888,977,"mm_cluster1"
12456,3004,"mm_cluster1"
2199,770,"mm_cluster1"
9419,1306,"mm_cluster1"
8385,587,"mm_cluster1"
6735,769,"mm_cluster1"
7044,1460,"mm_cluster1"
5036,1138,"mm_cluster1"
2345,268,"mm_cluster1"
10281,1540,"mm_cluster1"
8395,1660,"mm_cluster1"
5905,929,"mm_cluster1"
7057,950,"mm_cluster1"
14830,1699,"mm_cluster1"
5844,875,"mm_cluster1"
8994,827,"mm_cluster1"
10796,997,"mm_cluster1"
4444,320,"mm_cluster1"
2975,493,"mm_cluster1"
10717,1449,"mm_cluster1"
10813,1599,"mm_cluster1"
11019,1647,"mm_cluster1"
9565,1948,"mm_cluster1"
12810,1170,"mm_cluster1"
12560,1439,"mm_cluster1"
6978,974,"mm_cluster1"
9054,1114,"mm_cluster1"
5587,1006,"mm_cluster1"
8542,629,"mm_cluster1"
8497,1097,"mm_cluster1"
10684,1027,"mm_cluster1"
3271,640,"mm_cluster1"
9039,1204,"mm_cluster1"
8038,726,"mm_cluster1"
11371,1725,"mm_cluster1"
5691,1999,"mm_cluster1"
7484,614,"mm_cluster1"
16942,795,"mm_cluster1"
12589,2623,"mm_cluster1"
10654,1910,"mm_cluster1"
10573,1032,"mm_cluster1"
6210,892,"mm_cluster1"
9469,1257,"mm_cluster1"
10411,1853,"mm_cluster1"
11781,1829,"mm_cluster1"
7806,1508,"mm_cluster1"
12233,751,"mm_cluster1"
9065,444,"mm_cluster1"
11872,1228,"mm_cluster1"
14575,3182,"mm_cluster1"
7532,346,"mm_cluster1"
3001,242,"mm_cluster1"
13377,2287,"mm_cluster1"
12350,4009,"mm_cluster1"
3833,187,"mm_cluster1"
7373,1287,"mm_cluster1"
5492,233,"mm_cluster1"
6786,2484,"mm_cluster1"
8418,2242,"mm_cluster1"
12520,1831,"mm_cluster1"
6979,826,"mm_cluster1"
6097,790,"mm_cluster1"
7398,823,"mm_cluster1"
6432,689,"mm_cluster1"
6706,1887,"mm_cluster1"
9876,2286,"mm_cluster1"
5256,509,"mm_cluster1"
6963,555,"mm_cluster1"
4498,1271,"mm_cluster1"
5464,2266,"mm_cluster1"
2372,356,"mm_cluster1"
7996,758,"mm_cluster1"
17278,1325,"mm_cluster1"
10170,1852,"mm_cluster1"
7585,944,"mm_cluster1"
5136,1135,"mm_cluster1"
11051,883,"mm_cluster1"
7991,1595,"mm_cluster1"
10293,1111,"mm_cluster1"
6346,1358,"mm_cluster1"
16643,1677,"mm_cluster1"
7329,495,"mm_cluster1"
7297,1112,"mm_cluster1"
11287,2948,"mm_cluster1"
13719,2359,"mm_cluster1"
7165,932,"mm_cluster1"
2153,995,"mm_cluster1"
8530,764,"mm_cluster1"
2774,448,"mm_cluster1"
17959,3842,"mm_cluster1"
9961,621,"mm_cluster1"
9067,1497,"mm_cluster1"
7349,1299,"mm_cluster1"
9386,2119,"mm_cluster1"
11888,1865,"mm_cluster1"
11492,1452,"mm_cluster1"
5333,975,"mm_cluster1"
12848,981,"mm_cluster1"
5534,1061,"mm_cluster1"
3560,309,"mm_cluster1"
5219,861,"mm_cluster1"
4952,560,"mm_cluster1"
4822,503,"mm_cluster1"
10093,461,"mm_cluster1"
7014,588,"mm_cluster1"
6910,558,"mm_cluster1"
11095,1517,"mm_cluster1"
8949,762,"mm_cluster1"
6320,1141,"mm_cluster1"
4933,303,"mm_cluster1"
5655,935,"mm_cluster1"
13110,2240,"mm_cluster1"
10057,3255,"mm_cluster1"
8994,1256,"mm_cluster1"
12801,1060,"mm_cluster1"
6500,660,"mm_cluster1"
3302,912,"mm_cluster1"
8338,879,"mm_cluster1"
8989,949,"mm_cluster1"
13235,1661,"mm_cluster1"
9005,1258,"mm_cluster1"
9919,1449,"mm_cluster1"
5220,598,"mm_cluster1"
5509,978,"mm_cluster1"
11123,811,"mm_cluster1"
6537,1088,"mm_cluster1"
10078,1696,"mm_cluster1"
6866,1057,"mm_cluster1"
14084,773,"mm_cluster1"
10537,719,"mm_cluster1"
10861,1166,"mm_cluster1"
7944,393,"mm_cluster1"
8126,1133,"mm_cluster1"
5993,715,"mm_cluster1"
2561,421,"mm_cluster1"
3508,623,"mm_cluster1"
5488,2016,"mm_cluster1"
9586,408,"mm_cluster1"
10669,2186,"mm_cluster1"
6750,761,"mm_cluster1"
8620,864,"mm_cluster1"
10077,1554,"mm_cluster1"
6821,674,"mm_cluster1"
10794,2323,"mm_cluster1"
7002,600,"mm_cluster1"
6345,989,"mm_cluster1"
4644,377,"mm_cluster1"
5256,671,"mm_cluster1"
12343,2659,"mm_cluster1"
12983,1456,"mm_cluster1"
9926,1383,"mm_cluster1"
4533,461,"mm_cluster1"
10591,1761,"mm_cluster1"
3510,384,"mm_cluster1"
