"label","group","count"
"tcx_AD","all",1694
"tcx_AD","positive",688
"tcx_AD","negative",455
"tcx_AD","all",1143
"tcx_AD","positive",1121
"tcx_AD","negative",587
"tcx_AD","all",1708
"tcx_AD","positive",754
"tcx_AD","negative",427
"tcx_AD","all",1181
"tcx_AD","positive",1069
"tcx_AD","negative",690
"tcx_AD","all",1759
"tcx_AD","positive",1458
"tcx_AD","negative",631
"tcx_AD","all",2089
"tcx_AD","positive",976
"tcx_AD","negative",447
"tcx_AD","all",1423
"tcx_AD","positive",1057
"tcx_AD","negative",421
"tcx_AD","all",1478
"tcx_AD","positive",1006
"tcx_AD","negative",431
"tcx_AD","all",1437
"tcx_AD","positive",1089
"tcx_AD","negative",452
"tcx_AD","all",1541
"tcx_AD","positive",970
"tcx_AD","negative",442
"tcx_AD","all",1412
"tcx_AD","positive",1470
"tcx_AD","negative",696
"tcx_AD","all",2166
"tcx_AD","positive",1465
"tcx_AD","negative",919
"tcx_AD","all",2384
"tcx_AD","positive",1257
"tcx_AD","negative",630
"tcx_AD","all",1887
"tcx_AD","positive",1104
"tcx_AD","negative",627
"tcx_AD","all",1731
"tcx_AD","positive",1298
"tcx_AD","negative",678
"tcx_AD","all",1976
"tcx_AD","positive",695
"tcx_AD","negative",401
"tcx_AD","all",1096
"tcx_AD","positive",634
"tcx_AD","negative",280
"tcx_AD","all",914
"tcx_AD","positive",956
"tcx_AD","negative",476
"tcx_AD","all",1432
"tcx_AD","positive",932
"tcx_AD","negative",453
"tcx_AD","all",1385
"tcx_AD","positive",922
"tcx_AD","negative",494
"tcx_AD","all",1416
"tcx_AD","positive",1190
"tcx_AD","negative",653
"tcx_AD","all",1843
"tcx_AD","positive",1569
"tcx_AD","negative",922
"tcx_AD","all",2491
"tcx_AD","positive",838
"tcx_AD","negative",467
"tcx_AD","all",1305
"tcx_AD","positive",974
"tcx_AD","negative",507
"tcx_AD","all",1481
"tcx_AD","positive",1027
"tcx_AD","negative",515
"tcx_AD","all",1542
"tcx_AD","positive",888
"tcx_AD","negative",516
"tcx_AD","all",1404
"tcx_AD","positive",957
"tcx_AD","negative",487
"tcx_AD","all",1444
"tcx_AD","positive",955
"tcx_AD","negative",482
"tcx_AD","all",1437
"tcx_AD","positive",607
"tcx_AD","negative",305
"tcx_AD","all",912
"tcx_AD","positive",1649
"tcx_AD","negative",801
"tcx_AD","all",2450
"tcx_AD","positive",1082
"tcx_AD","negative",479
"tcx_AD","all",1561
"tcx_AD","positive",1367
"tcx_AD","negative",671
"tcx_AD","all",2038
"tcx_AD","positive",1230
"tcx_AD","negative",650
"tcx_AD","all",1880
"tcx_AD","positive",1026
"tcx_AD","negative",473
"tcx_AD","all",1499
"tcx_AD","positive",1103
"tcx_AD","negative",638
"tcx_AD","all",1741
"tcx_AD","positive",1338
"tcx_AD","negative",734
"tcx_AD","all",2072
"tcx_AD","positive",1143
"tcx_AD","negative",552
"tcx_AD","all",1695
"tcx_AD","positive",1120
"tcx_AD","negative",670
"tcx_AD","all",1790
"tcx_AD","positive",1112
"tcx_AD","negative",519
"tcx_AD","all",1631
"tcx_AD","positive",907
"tcx_AD","negative",476
"tcx_AD","all",1383
"tcx_AD","positive",1142
"tcx_AD","negative",479
"tcx_AD","all",1621
"tcx_AD","positive",843
"tcx_AD","negative",364
"tcx_AD","all",1207
"tcx_AD","positive",896
"tcx_AD","negative",500
"tcx_AD","all",1396
"tcx_AD","positive",908
"tcx_AD","negative",373
"tcx_AD","all",1281
"tcx_AD","positive",911
"tcx_AD","negative",458
"tcx_AD","all",1369
"tcx_AD","positive",905
"tcx_AD","negative",367
"tcx_AD","all",1272
"tcx_AD","positive",1245
"tcx_AD","negative",646
"tcx_AD","all",1891
"tcx_AD","positive",1194
"tcx_AD","negative",666
"tcx_AD","all",1860
"tcx_AD","positive",1624
"tcx_AD","negative",824
"tcx_AD","all",2448
"tcx_AD","positive",981
"tcx_AD","negative",544
"tcx_AD","all",1525
"tcx_AD","positive",1122
"tcx_AD","negative",591
"tcx_AD","all",1713
"tcx_AD","positive",844
"tcx_AD","negative",364
"tcx_AD","all",1208
"tcx_AD","positive",814
"tcx_AD","negative",323
"tcx_AD","all",1137
"tcx_AD","positive",889
"tcx_AD","negative",378
"tcx_AD","all",1267
"tcx_AD","positive",1055
"tcx_AD","negative",499
"tcx_AD","all",1554
"tcx_AD","positive",700
"tcx_AD","negative",337
"tcx_AD","all",1037
"tcx_AD","positive",1373
"tcx_AD","negative",672
"tcx_AD","all",2045
"tcx_AD","positive",1117
"tcx_AD","negative",572
"tcx_AD","all",1689
"tcx_AD","positive",1037
"tcx_AD","negative",645
"tcx_AD","all",1682
"tcx_AD","positive",775
"tcx_AD","negative",359
"tcx_AD","all",1134
"tcx_AD","positive",1088
"tcx_AD","negative",485
"tcx_AD","all",1573
"tcx_AD","positive",606
"tcx_AD","negative",313
"tcx_AD","all",919
"tcx_AD","positive",995
"tcx_AD","negative",414
"tcx_AD","all",1409
"tcx_AD","positive",1192
"tcx_AD","negative",697
"tcx_AD","all",1889
"tcx_AD","positive",925
"tcx_AD","negative",340
"tcx_AD","all",1265
"tcx_AD","positive",897
"tcx_AD","negative",371
"tcx_AD","all",1268
"tcx_AD","positive",851
"tcx_AD","negative",338
"tcx_AD","all",1189
"tcx_AD","positive",1420
"tcx_AD","negative",591
"tcx_AD","all",2011
"tcx_AD","positive",1243
"tcx_AD","negative",668
"tcx_AD","all",1911
"tcx_AD","positive",894
"tcx_AD","negative",410
"tcx_AD","all",1304
"tcx_AD","positive",931
"tcx_AD","negative",492
"tcx_AD","all",1423
"tcx_AD","positive",987
"tcx_AD","negative",519
"tcx_AD","all",1506
"tcx_AD","positive",1034
"tcx_AD","negative",403
"tcx_AD","all",1437
"tcx_AD","positive",1283
"tcx_AD","negative",660
"tcx_AD","all",1943
"tcx_AD","positive",1390
"tcx_AD","negative",623
"tcx_AD","all",2013
"tcx_AD","positive",900
"tcx_AD","negative",527
"tcx_AD","all",1427
"tcx_AD","positive",754
"tcx_AD","negative",409
"tcx_AD","all",1163
"tcx_AD","positive",871
"tcx_AD","negative",356
"tcx_AD","all",1227
"tcx_AD","positive",1164
"tcx_AD","negative",570
"tcx_AD","all",1734
"tcx_AD","positive",892
"tcx_AD","negative",537
"tcx_AD","all",1429
"tcx_AD","positive",1227
"tcx_AD","negative",696
"tcx_AD","all",1923
"tcx_AD","positive",1325
"tcx_AD","negative",696
"tcx_AD","all",2021
"tcx_AD","positive",877
"tcx_AD","negative",498
"tcx_AD","all",1375
"tcx_AD","positive",1007
"tcx_AD","negative",447
"tcx_AD","all",1454
"tcx_AD","positive",1131
"tcx_AD","negative",513
"tcx_AD","all",1644
"tcx_AD","positive",1320
"tcx_AD","negative",759
"tcx_AD","all",2079
"tcx_AD","positive",1223
"tcx_AD","negative",640
"tcx_AD","all",1863
"tcx_AD","positive",1227
"tcx_AD","negative",623
"tcx_AD","all",1850
"tcx_AD","positive",1655
"tcx_AD","negative",801
"tcx_AD","all",2456
"tcx_AD","positive",1092
"tcx_AD","negative",543
"tcx_AD","all",1635
"tcx_AD","positive",1091
"tcx_AD","negative",618
"tcx_AD","all",1709
"tcx_AD","positive",970
"tcx_AD","negative",436
"tcx_AD","all",1406
"tcx_AD","positive",1169
"tcx_AD","negative",635
"tcx_AD","all",1804
"tcx_AD","positive",1043
"tcx_AD","negative",556
"tcx_AD","all",1599
"tcx_AD","positive",1056
"tcx_AD","negative",563
"tcx_AD","all",1619
"tcx_AD","positive",901
"tcx_AD","negative",518
"tcx_AD","all",1419
"tcx_AD","positive",969
"tcx_AD","negative",511
"tcx_AD","all",1480
"tcx_AD","positive",1146
"tcx_AD","negative",516
"tcx_AD","all",1662
"tcx_AD","positive",877
"tcx_AD","negative",374
"tcx_AD","all",1251
"tcx_AD","positive",809
"tcx_AD","negative",459
"tcx_AD","all",1268
"tcx_AD","positive",867
"tcx_AD","negative",433
"tcx_AD","all",1300
"tcx_AD","positive",938
"tcx_AD","negative",466
"tcx_AD","all",1404
"tcx_AD","positive",964
"tcx_AD","negative",475
"tcx_AD","all",1439
"tcx_AD","positive",1468
"tcx_AD","negative",693
"tcx_AD","all",2161
"tcx_AD","positive",1167
"tcx_AD","negative",594
"tcx_AD","all",1761
"tcx_AD","positive",1861
"tcx_AD","negative",1097
"tcx_AD","all",2958
"tcx_AD","positive",1117
"tcx_AD","negative",679
"tcx_AD","all",1796
"tcx_AD","positive",1063
"tcx_AD","negative",542
"tcx_AD","all",1605
"tcx_AD","positive",783
"tcx_AD","negative",308
"tcx_AD","all",1091
"tcx_AD","positive",1274
"tcx_AD","negative",691
"tcx_AD","all",1965
"tcx_AD","positive",1351
"tcx_AD","negative",682
"tcx_AD","all",2033
"tcx_AD","positive",824
"tcx_AD","negative",273
"tcx_AD","all",1097
"tcx_AD","positive",964
"tcx_AD","negative",447
"tcx_AD","all",1411
"tcx_AD","positive",867
"tcx_AD","negative",451
"tcx_AD","all",1318
"tcx_AD","positive",1135
"tcx_AD","negative",581
"tcx_AD","all",1716
"tcx_AD","positive",679
"tcx_AD","negative",451
"tcx_AD","all",1130
"tcx_AD","positive",760
"tcx_AD","negative",282
"tcx_AD","all",1042
"tcx_AD","positive",840
"tcx_AD","negative",409
"tcx_AD","all",1249
"tcx_AD","positive",880
"tcx_AD","negative",388
"tcx_AD","all",1268
"tcx_AD","positive",1117
"tcx_AD","negative",576
"tcx_AD","all",1693
"tcx_AD","positive",1399
"tcx_AD","negative",766
"tcx_AD","all",2165
"tcx_AD","positive",883
"tcx_AD","negative",370
"tcx_AD","all",1253
"tcx_AD","positive",711
"tcx_AD","negative",339
"tcx_AD","all",1050
"tcx_AD","positive",1189
"tcx_AD","negative",606
"tcx_AD","all",1795
"tcx_AD","positive",1103
"tcx_AD","negative",627
"tcx_AD","all",1730
"tcx_AD","positive",865
"tcx_AD","negative",518
"tcx_AD","all",1383
"tcx_AD","positive",963
"tcx_AD","negative",373
"tcx_AD","all",1336
"tcx_AD","positive",1045
"tcx_AD","negative",399
"tcx_AD","all",1444
"tcx_AD","positive",1198
"tcx_AD","negative",516
"tcx_AD","all",1714
"tcx_AD","positive",775
"tcx_AD","negative",334
"tcx_AD","all",1109
"tcx_AD","positive",1247
"tcx_AD","negative",522
"tcx_AD","all",1769
"tcx_AD","positive",1282
"tcx_AD","negative",599
"tcx_AD","all",1881
"tcx_AD","positive",705
"tcx_AD","negative",407
"tcx_AD","all",1112
"tcx_AD","positive",752
"tcx_AD","negative",442
"tcx_AD","all",1194
"tcx_AD","positive",659
"tcx_AD","negative",299
"tcx_AD","all",958
"tcx_AD","positive",852
"tcx_AD","negative",319
"tcx_AD","all",1171
"tcx_AD","positive",1129
"tcx_AD","negative",478
"tcx_AD","all",1607
"tcx_AD","positive",792
"tcx_AD","negative",417
"tcx_AD","all",1209
"tcx_AD","positive",1122
"tcx_AD","negative",617
"tcx_AD","all",1739
"tcx_AD","positive",1135
"tcx_AD","negative",581
"tcx_AD","all",1716
"tcx_AD","positive",1209
"tcx_AD","negative",545
"tcx_AD","all",1754
"tcx_AD","positive",1093
"tcx_AD","negative",630
"tcx_AD","all",1723
"tcx_AD","positive",1010
"tcx_AD","negative",509
"tcx_AD","all",1519
"tcx_AD","positive",918
"tcx_AD","negative",463
"tcx_AD","all",1381
"tcx_AD","positive",891
"tcx_AD","negative",485
"tcx_AD","all",1376
"tcx_AD","positive",809
"tcx_AD","negative",326
"tcx_AD","all",1135
"tcx_AD","positive",663
"tcx_AD","negative",254
"tcx_AD","all",917
"tcx_AD","positive",1184
"tcx_AD","negative",609
"tcx_AD","all",1793
"tcx_AD","positive",936
"tcx_AD","negative",467
"tcx_AD","all",1403
"tcx_AD","positive",947
"tcx_AD","negative",476
"tcx_AD","all",1423
"tcx_AD","positive",741
"tcx_AD","negative",387
"tcx_AD","all",1128
"tcx_AD","positive",915
"tcx_AD","negative",414
"tcx_AD","all",1329
"tcx_AD","positive",1058
"tcx_AD","negative",532
"tcx_AD","all",1590
"tcx_AD","positive",893
"tcx_AD","negative",489
"tcx_AD","all",1382
"tcx_AD","positive",729
"tcx_AD","negative",322
"tcx_AD","all",1051
"tcx_AD","positive",952
"tcx_AD","negative",521
"tcx_AD","all",1473
"tcx_AD","positive",987
"tcx_AD","negative",512
"tcx_AD","all",1499
"tcx_AD","positive",1299
"tcx_AD","negative",659
"tcx_AD","all",1958
"tcx_AD","positive",796
"tcx_AD","negative",347
"tcx_AD","all",1143
"tcx_AD","positive",655
"tcx_AD","negative",336
"tcx_AD","all",991
"tcx_AD","positive",647
"tcx_AD","negative",348
"tcx_AD","all",995
"tcx_AD","positive",1393
"tcx_AD","negative",735
"tcx_AD","all",2128
"tcx_AD","positive",990
"tcx_AD","negative",551
"tcx_AD","all",1541
"tcx_AD","positive",830
"tcx_AD","negative",397
"tcx_AD","all",1227
"tcx_AD","positive",1094
"tcx_AD","negative",678
"tcx_AD","all",1772
"tcx_AD","positive",840
"tcx_AD","negative",382
"tcx_AD","all",1222
"tcx_AD","positive",696
"tcx_AD","negative",371
"tcx_AD","all",1067
"tcx_AD","positive",1196
"tcx_AD","negative",551
"tcx_AD","all",1747
"tcx_AD","positive",1263
"tcx_AD","negative",841
"tcx_AD","all",2104
"tcx_AD","positive",977
"tcx_AD","negative",422
"tcx_AD","all",1399
"tcx_AD","positive",565
"tcx_AD","negative",254
"tcx_AD","all",819
"tcx_AD","positive",1051
"tcx_AD","negative",457
"tcx_AD","all",1508
"tcx_AD","positive",965
"tcx_AD","negative",427
"tcx_AD","all",1392
"tcx_AD","positive",1282
"tcx_AD","negative",631
"tcx_AD","all",1913
"tcx_AD","positive",921
"tcx_AD","negative",554
"tcx_AD","all",1475
"tcx_AD","positive",920
"tcx_AD","negative",370
"tcx_AD","all",1290
"tcx_AD","positive",760
"tcx_AD","negative",406
"tcx_AD","all",1166
"tcx_AD","positive",879
"tcx_AD","negative",497
"tcx_AD","all",1376
"tcx_AD","positive",1305
"tcx_AD","negative",776
"tcx_AD","all",2081
"tcx_AD","positive",1188
"tcx_AD","negative",627
"tcx_AD","all",1815
"tcx_AD","positive",655
"tcx_AD","negative",290
"tcx_AD","all",945
"tcx_AD","positive",1029
"tcx_AD","negative",599
"tcx_AD","all",1628
"tcx_AD","positive",1075
"tcx_AD","negative",488
"tcx_AD","all",1563
"tcx_AD","positive",1029
"tcx_AD","negative",590
"tcx_AD","all",1619
"tcx_AD","positive",929
"tcx_AD","negative",524
"tcx_AD","all",1453
"tcx_AD","positive",1327
"tcx_AD","negative",620
"tcx_AD","all",1947
"tcx_AD","positive",1410
"tcx_AD","negative",750
"tcx_AD","all",2160
"tcx_AD","positive",1054
"tcx_AD","negative",536
"tcx_AD","all",1590
"tcx_AD","positive",832
"tcx_AD","negative",389
"tcx_AD","all",1221
"tcx_AD","positive",527
"tcx_AD","negative",281
"tcx_AD","all",808
"tcx_AD","positive",590
"tcx_AD","negative",316
"tcx_AD","all",906
"tcx_AD","positive",1043
"tcx_AD","negative",546
"tcx_AD","all",1589
"tcx_AD","positive",993
"tcx_AD","negative",511
"tcx_AD","all",1504
"tcx_AD","positive",1074
"tcx_AD","negative",599
"tcx_AD","all",1673
"tcx_AD","positive",1111
"tcx_AD","negative",583
"tcx_AD","all",1694
"tcx_AD","positive",689
"tcx_AD","negative",352
"tcx_AD","all",1041
"tcx_AD","positive",691
"tcx_AD","negative",338
"tcx_AD","all",1029
"tcx_AD","positive",889
"tcx_AD","negative",426
"tcx_AD","all",1315
"tcx_AD","positive",640
"tcx_AD","negative",377
"tcx_AD","all",1017
"tcx_AD","positive",824
"tcx_AD","negative",376
"tcx_AD","all",1200
"tcx_AD","positive",898
"tcx_AD","negative",478
"tcx_AD","all",1376
"tcx_AD","positive",1005
"tcx_AD","negative",556
"tcx_AD","all",1561
"tcx_AD","positive",1085
"tcx_AD","negative",482
"tcx_AD","all",1567
"tcx_AD","positive",669
"tcx_AD","negative",347
"tcx_AD","all",1016
"tcx_AD","positive",1178
"tcx_AD","negative",589
"tcx_AD","all",1767
"tcx_AD","positive",1160
"tcx_AD","negative",592
"tcx_AD","all",1752
"tcx_AD","positive",589
"tcx_AD","negative",212
"tcx_AD","all",801
"tcx_AD","positive",975
"tcx_AD","negative",482
"tcx_AD","all",1457
"tcx_AD","positive",1002
"tcx_AD","negative",533
"tcx_AD","all",1535
"tcx_AD","positive",1071
"tcx_AD","negative",595
"tcx_AD","all",1666
"tcx_AD","positive",1311
"tcx_AD","negative",578
"tcx_AD","all",1889
"tcx_AD","positive",700
"tcx_AD","negative",331
"tcx_AD","all",1031
"tcx_AD","positive",895
"tcx_AD","negative",390
"tcx_AD","all",1285
"tcx_AD","positive",711
"tcx_AD","negative",368
"tcx_AD","all",1079
"tcx_AD","positive",974
"tcx_AD","negative",458
"tcx_AD","all",1432
"tcx_AD","positive",886
"tcx_AD","negative",463
"tcx_AD","all",1349
"tcx_AD","positive",1375
"tcx_AD","negative",676
"tcx_AD","all",2051
"tcx_AD","positive",922
"tcx_AD","negative",375
"tcx_AD","all",1297
"tcx_AD","positive",743
"tcx_AD","negative",456
"tcx_AD","all",1199
"tcx_AD","positive",1102
"tcx_AD","negative",634
"tcx_AD","all",1736
"tcx_AD","positive",728
"tcx_AD","negative",342
"tcx_AD","all",1070
"tcx_AD","positive",1149
"tcx_AD","negative",697
"tcx_AD","all",1846
"tcx_AD","positive",824
"tcx_AD","negative",460
"tcx_AD","all",1284
"tcx_AD","positive",739
"tcx_AD","negative",343
"tcx_AD","all",1082
"tcx_AD","positive",906
"tcx_AD","negative",465
"tcx_AD","all",1371
"tcx_AD","positive",802
"tcx_AD","negative",393
"tcx_AD","all",1195
"tcx_AD","positive",988
"tcx_AD","negative",521
"tcx_AD","all",1509
"tcx_AD","positive",901
"tcx_AD","negative",539
"tcx_AD","all",1440
"tcx_AD","positive",707
"tcx_AD","negative",283
"tcx_AD","all",990
"tcx_AD","positive",1142
"tcx_AD","negative",567
"tcx_AD","all",1709
"tcx_AD","positive",1064
"tcx_AD","negative",633
"tcx_AD","all",1697
"tcx_AD","positive",966
"tcx_AD","negative",618
"tcx_AD","all",1584
"tcx_AD","positive",931
"tcx_AD","negative",518
"tcx_AD","all",1449
"tcx_AD","positive",856
"tcx_AD","negative",340
"tcx_AD","all",1196
"tcx_AD","positive",961
"tcx_AD","negative",442
"tcx_AD","all",1403
"tcx_AD","positive",1263
"tcx_AD","negative",729
"tcx_AD","all",1992
"tcx_AD","positive",793
"tcx_AD","negative",456
"tcx_AD","all",1249
"tcx_AD","positive",1131
"tcx_AD","negative",596
"tcx_AD","all",1727
"tcx_AD","positive",1182
"tcx_AD","negative",711
"tcx_AD","all",1893
"tcx_AD","positive",983
"tcx_AD","negative",423
"tcx_AD","all",1406
"tcx_AD","positive",976
"tcx_AD","negative",520
"tcx_AD","all",1496
"tcx_AD","positive",945
"tcx_AD","negative",460
"tcx_AD","all",1405
"tcx_AD","positive",1071
"tcx_AD","negative",439
"tcx_AD","all",1510
"tcx_AD","positive",1272
"tcx_AD","negative",638
"tcx_AD","all",1910
"tcx_AD","positive",1184
"tcx_AD","negative",591
"tcx_AD","all",1775
"tcx_AD","positive",1263
"tcx_AD","negative",678
"tcx_AD","all",1941
"tcx_AD","positive",970
"tcx_AD","negative",492
"tcx_AD","all",1462
"tcx_AD","positive",887
"tcx_AD","negative",349
"tcx_AD","all",1236
"tcx_AD","positive",999
"tcx_AD","negative",610
"tcx_AD","all",1609
"tcx_AD","positive",1354
"tcx_AD","negative",773
"tcx_AD","all",2127
"tcx_AD","positive",879
"tcx_AD","negative",450
"tcx_AD","all",1329
"tcx_AD","positive",1044
"tcx_AD","negative",517
"tcx_AD","all",1561
"tcx_AD","positive",1029
"tcx_AD","negative",519
"tcx_AD","all",1548
"tcx_AD","positive",909
"tcx_AD","negative",432
"tcx_AD","all",1341
"tcx_AD","positive",935
"tcx_AD","negative",508
"tcx_AD","all",1443
"tcx_AD","positive",1314
"tcx_AD","negative",570
"tcx_AD","all",1884
"tcx_AD","positive",1394
"tcx_AD","negative",642
"tcx_AD","all",2036
"tcx_AD","positive",1009
"tcx_AD","negative",534
"tcx_AD","all",1543
"tcx_AD","positive",1323
"tcx_AD","negative",617
"tcx_AD","all",1940
"tcx_AD","positive",834
"tcx_AD","negative",412
"tcx_AD","all",1246
"tcx_AD","positive",895
"tcx_AD","negative",489
"tcx_AD","all",1384
"tcx_AD","positive",933
"tcx_AD","negative",503
"tcx_AD","all",1436
"tcx_AD","positive",662
"tcx_AD","negative",362
"tcx_AD","all",1024
"tcx_AD","positive",692
"tcx_AD","negative",345
"tcx_AD","all",1037
"tcx_AD","positive",1088
"tcx_AD","negative",557
"tcx_AD","all",1645
"tcx_AD","positive",993
"tcx_AD","negative",521
"tcx_AD","all",1514
"tcx_AD","positive",957
"tcx_AD","negative",416
"tcx_AD","all",1373
"tcx_AD","positive",842
"tcx_AD","negative",450
"tcx_AD","all",1292
"tcx_AD","positive",1261
"tcx_AD","negative",690
"tcx_AD","all",1951
"tcx_AD","positive",1217
"tcx_AD","negative",599
"tcx_AD","all",1816
"tcx_AD","positive",691
"tcx_AD","negative",331
"tcx_AD","all",1022
"tcx_AD","positive",662
"tcx_AD","negative",306
"tcx_AD","all",968
"tcx_AD","positive",847
"tcx_AD","negative",481
"tcx_AD","all",1328
"tcx_AD","positive",1188
"tcx_AD","negative",693
"tcx_AD","all",1881
"tcx_AD","positive",1303
"tcx_AD","negative",736
"tcx_AD","all",2039
"tcx_AD","positive",643
"tcx_AD","negative",361
"tcx_AD","all",1004
"tcx_AD","positive",1069
"tcx_AD","negative",501
"tcx_AD","all",1570
"tcx_AD","positive",1085
"tcx_AD","negative",414
"tcx_AD","all",1499
"tcx_AD","positive",931
"tcx_AD","negative",379
"tcx_AD","all",1310
"tcx_AD","positive",722
"tcx_AD","negative",379
"tcx_AD","all",1101
"tcx_AD","positive",1085
"tcx_AD","negative",429
"tcx_AD","all",1514
"tcx_AD","positive",994
"tcx_AD","negative",453
"tcx_AD","all",1447
"tcx_AD","positive",1030
"tcx_AD","negative",495
"tcx_AD","all",1525
"tcx_AD","positive",708
"tcx_AD","negative",310
"tcx_AD","all",1018
"tcx_AD","positive",646
"tcx_AD","negative",303
"tcx_AD","all",949
"tcx_AD","positive",1208
"tcx_AD","negative",450
"tcx_AD","all",1658
"tcx_AD","positive",1313
"tcx_AD","negative",717
"tcx_AD","all",2030
"tcx_AD","positive",1175
"tcx_AD","negative",598
"tcx_AD","all",1773
"tcx_AD","positive",707
"tcx_AD","negative",331
"tcx_AD","all",1038
"tcx_AD","positive",1100
"tcx_AD","negative",542
"tcx_AD","all",1642
"tcx_AD","positive",755
"tcx_AD","negative",295
"tcx_AD","all",1050
"tcx_AD","positive",1123
"tcx_AD","negative",514
"tcx_AD","all",1637
"tcx_AD","positive",958
"tcx_AD","negative",544
"tcx_AD","all",1502
"tcx_AD","positive",1020
"tcx_AD","negative",555
"tcx_AD","all",1575
"tcx_AD","positive",1256
"tcx_AD","negative",645
"tcx_AD","all",1901
"tcx_AD","positive",1011
"tcx_AD","negative",501
"tcx_AD","all",1512
"tcx_AD","positive",1405
"tcx_AD","negative",654
"tcx_AD","all",2059
"tcx_AD","positive",796
"tcx_AD","negative",361
"tcx_AD","all",1157
"tcx_AD","positive",1154
"tcx_AD","negative",610
"tcx_AD","all",1764
"tcx_AD","positive",933
"tcx_AD","negative",462
"tcx_AD","all",1395
"tcx_AD","positive",767
"tcx_AD","negative",375
"tcx_AD","all",1142
"tcx_AD","positive",808
"tcx_AD","negative",428
"tcx_AD","all",1236
"tcx_AD","positive",1173
"tcx_AD","negative",561
"tcx_AD","all",1734
"tcx_AD","positive",672
"tcx_AD","negative",254
"tcx_AD","all",926
"tcx_AD","positive",795
"tcx_AD","negative",390
"tcx_AD","all",1185
"tcx_AD","positive",1326
"tcx_AD","negative",682
"tcx_AD","all",2008
"tcx_AD","positive",1411
"tcx_AD","negative",833
"tcx_AD","all",2244
"tcx_AD","positive",566
"tcx_AD","negative",204
"tcx_AD","all",770
"tcx_AD","positive",878
"tcx_AD","negative",417
"tcx_AD","all",1295
"tcx_AD","positive",875
"tcx_AD","negative",388
"tcx_AD","all",1263
"tcx_AD","positive",680
"tcx_AD","negative",374
"tcx_AD","all",1054
"tcx_AD","positive",1087
"tcx_AD","negative",438
"tcx_AD","all",1525
"tcx_AD","positive",656
"tcx_AD","negative",330
"tcx_AD","all",986
"tcx_AD","positive",1049
"tcx_AD","negative",429
"tcx_AD","all",1478
"tcx_AD","positive",856
"tcx_AD","negative",429
"tcx_AD","all",1285
"tcx_AD","positive",883
"tcx_AD","negative",491
"tcx_AD","all",1374
"tcx_AD","positive",1306
"tcx_AD","negative",552
"tcx_AD","all",1858
"tcx_AD","positive",657
"tcx_AD","negative",299
"tcx_AD","all",956
"tcx_AD","positive",792
"tcx_AD","negative",386
"tcx_AD","all",1178
"tcx_AD","positive",1012
"tcx_AD","negative",575
"tcx_AD","all",1587
"tcx_AD","positive",1022
"tcx_AD","negative",487
"tcx_AD","all",1509
"tcx_AD","positive",769
"tcx_AD","negative",407
"tcx_AD","all",1176
"tcx_AD","positive",845
"tcx_AD","negative",497
"tcx_AD","all",1342
"tcx_AD","positive",1076
"tcx_AD","negative",551
"tcx_AD","all",1627
"tcx_AD","positive",1485
"tcx_AD","negative",784
"tcx_AD","all",2269
"tcx_AD","positive",731
"tcx_AD","negative",423
"tcx_AD","all",1154
"tcx_AD","positive",918
"tcx_AD","negative",603
"tcx_AD","all",1521
"tcx_AD","positive",965
"tcx_AD","negative",475
"tcx_AD","all",1440
"tcx_AD","positive",809
"tcx_AD","negative",386
"tcx_AD","all",1195
"tcx_AD","positive",785
"tcx_AD","negative",353
"tcx_AD","all",1138
"tcx_AD","positive",960
"tcx_AD","negative",467
"tcx_AD","all",1427
"tcx_AD","positive",1606
"tcx_AD","negative",1001
"tcx_AD","all",2607
"tcx_AD","positive",1146
"tcx_AD","negative",655
"tcx_AD","all",1801
"tcx_AD","positive",1191
"tcx_AD","negative",626
"tcx_AD","all",1817
"tcx_AD","positive",758
"tcx_AD","negative",383
"tcx_AD","all",1141
"tcx_AD","positive",1294
"tcx_AD","negative",815
"tcx_AD","all",2109
"tcx_AD","positive",825
"tcx_AD","negative",334
"tcx_AD","all",1159
"tcx_AD","positive",917
"tcx_AD","negative",483
"tcx_AD","all",1400
"tcx_AD","positive",923
"tcx_AD","negative",375
"tcx_AD","all",1298
"tcx_AD","positive",873
"tcx_AD","negative",455
"tcx_AD","all",1328
"tcx_AD","positive",984
"tcx_AD","negative",375
"tcx_AD","all",1359
"tcx_AD","positive",756
"tcx_AD","negative",334
"tcx_AD","all",1090
"tcx_AD","positive",1328
"tcx_AD","negative",677
"tcx_AD","all",2005
"tcx_AD","positive",1406
"tcx_AD","negative",781
"tcx_AD","all",2187
"tcx_AD","positive",1019
"tcx_AD","negative",469
"tcx_AD","all",1488
"tcx_AD","positive",1053
"tcx_AD","negative",661
"tcx_AD","all",1714
"tcx_AD","positive",871
"tcx_AD","negative",487
"tcx_AD","all",1358
"tcx_AD","positive",1397
"tcx_AD","negative",807
"tcx_AD","all",2204
"tcx_AD","positive",1160
"tcx_AD","negative",662
"tcx_AD","all",1822
"tcx_AD","positive",924
"tcx_AD","negative",595
"tcx_AD","all",1519
"tcx_AD","positive",960
"tcx_AD","negative",412
"tcx_AD","all",1372
"tcx_AD","positive",1281
"tcx_AD","negative",658
"tcx_AD","all",1939
"tcx_AD","positive",1307
"tcx_AD","negative",737
"tcx_AD","all",2044
"tcx_AD","positive",793
"tcx_AD","negative",378
"tcx_AD","all",1171
"tcx_AD","positive",930
"tcx_AD","negative",476
